protein_seq_id,n_peptides,n_modified_sites
3778802,1,2
3778895,1,1
3778934,1,2
3779001,1,2
3779257,1,2
3779282,1,1
3779286,1,1
3779407,1,1
3779478,1,2
3779490,1,1
3779493,1,1
3779559,1,1
3779566,1,1
3779627,1,2
3779629,1,1
3779691,1,2
3779702,1,1
3779754,1,1
3779766,1,0
3779801,2,4
3780091,1,0
3780113,1,1
3780114,1,1
3780135,1,3
3780259,1,1
3780351,1,1
3780409,1,0
3780434,1,4
3780664,1,1
3780833,1,3
3780894,2,0
3781052,1,1
3781129,1,2
3781176,1,2
3781260,1,1
3781286,1,1
3781328,1,1
3781342,1,0
3781392,3,0
3781430,1,2
3781446,1,1
3781580,1,2
3781666,1,3
3781731,1,1
3781923,1,1
3781950,1,0
3781964,1,0
3782032,1,2
3782052,1,1
3782129,1,1
3782151,1,2
3782193,1,1
3782235,1,1
3782306,1,1
3782328,1,2
3782638,1,2
3782704,1,1
3782712,1,1
3782737,1,3
3782750,1,2
3782768,1,1
3782770,1,0
3782800,1,1
3782832,1,1
3782932,1,1
3782996,1,1
3783001,1,0
3783008,1,0
3783176,1,1
3783361,1,0
3783395,1,0
3783396,1,0
3783397,1,1
3783398,1,1
3783601,1,1
3783611,1,2
3783683,1,2
3783724,1,0
3783840,1,0
3783843,1,1
3784046,1,1
3784080,1,0
3784138,1,3
3784156,1,1
3784222,1,3
3784285,1,2
3784423,2,9
3784433,1,2
3784622,3,16
3784910,1,4
3784930,1,3
3785204,1,2
3785328,1,2
3785354,1,1
3785409,1,2
3785453,1,1
3785604,1,3
3785637,1,1
3785718,1,1
3785724,1,0
3785763,1,0
3785781,2,0
3785900,1,1
3785911,1,1
3785928,1,1
3786022,1,1
3786159,1,1
3786240,1,1
3786244,1,2
3786293,1,1
3786315,1,1
3786355,1,1
3786383,1,1
3786423,1,1
3786614,1,1
3786651,1,0
3786654,2,0
3786659,1,2
3786663,1,0
3786681,1,1
3786755,1,6
3787041,1,1
3787065,1,1
3787082,1,2
3787125,1,1
3787219,1,0
3787242,1,1
3787377,1,2
3787409,1,0
3787491,1,0
3787523,1,2
3787526,1,1
3787527,1,0
3787681,1,3
3787871,1,1
3787915,1,1
3788035,1,3
3788055,1,0
3788165,1,2
3788223,1,2
3788457,1,1
3788712,1,0
3788806,1,1
3788873,2,1
3788926,1,2
3789097,1,0
3789283,1,2
3789287,1,4
3789462,1,2
3789508,1,1
3789578,1,1
3789605,1,1
3789868,1,1
3789904,1,1
3789960,1,0
3790058,1,1
3790072,1,1
3790074,1,1
3790080,1,3
3790170,1,1
3790470,1,1
3790528,1,1
3790647,1,1
3790739,1,3
3790742,1,1
3790871,1,3
3791030,1,1
3791070,1,2
3791103,1,0
3791217,1,0
3791390,1,1
3791463,1,1
3791467,1,2
3791509,1,1
3791580,1,0
3791657,1,1
3791785,1,1
3791860,2,0
3791870,1,3
3791890,1,1
3791970,1,3
3792035,1,2
3792066,1,1
3792167,1,1
3792205,1,1
3792216,1,1
3792299,2,4
3792306,1,1
3792357,1,1
3792405,1,1
3792437,1,1
3792644,1,2
3792648,1,2
3792682,1,1
3792688,1,1
3792737,1,1
3792785,1,2
3792897,1,0
3792899,1,1
3793097,1,1
3793210,1,1
3793252,1,1
3793509,1,0
3793554,1,1
3793573,1,4
3793724,1,0
3793785,1,2
3793839,1,2
3793997,1,2
3794205,1,1
3794238,1,0
3794244,1,1
3794316,1,1
3794343,1,1
3794345,1,1
3794346,1,1
3794348,1,1
3794349,1,1
3794536,1,1
3794597,1,3
3794599,1,3
3794600,1,3
3794604,1,3
3794695,1,1
3794710,1,1
3794757,1,2
3794811,2,1
3794857,1,2
3794982,1,0
3795001,1,5
3795097,1,2
3795099,1,1
3795129,1,1
3795154,1,1
3795167,1,1
3795276,1,1
3795303,1,1
3795438,1,1
3795448,1,0
3795483,1,0
3795550,1,0
3795573,1,1
3795647,1,2
3795715,1,2
3795767,1,1
3795838,1,1
3795846,1,1
3795890,1,0
3795905,1,2
3795908,1,1
3796085,1,1
3796181,1,1
3796218,1,1
3796232,1,1
3796323,1,3
3796336,1,1
3796364,1,0
3796455,1,1
3796644,1,4
3796681,1,1
3796725,1,2
3796762,1,2
3796817,1,2
3796844,1,2
3797179,1,1
3797186,1,1
3797374,1,3
3797402,1,0
3797424,2,0
3797511,1,1
3797516,1,1
3797538,1,1
3797547,1,2
3797647,1,1
3797657,1,3
3797686,1,2
3797773,1,3
3797820,1,2
3797834,1,1
3797903,1,1
3797986,1,1
3798200,1,2
3798218,1,1
3798241,1,2
3798370,1,1
3798374,1,1
3798420,1,4
3798439,1,1
3798538,1,3
3798545,1,1
3798690,1,1
3799027,1,1
3799029,2,0
3799265,1,3
3799282,1,1
3799290,1,1
3799294,1,1
3799318,1,2
3799447,1,1
3799451,1,2
3799473,1,0
3799596,1,3
3799706,1,2
3799762,1,2
3799763,1,2
3799766,1,2
3799770,1,2
3800068,1,2
3800074,1,1
3800090,1,2
3800136,1,1
3800163,1,3
3800403,1,2
3800484,1,0
3800599,1,2
3800606,1,2
3800874,1,0
3800876,1,5
3800879,3,28
3800880,1,1
3800902,1,1
3800908,1,0
3800950,1,1
3800964,1,5
3800967,1,1
3801053,1,3
3801095,2,0
3801099,1,0
3801336,1,2
3801431,2,2
3801781,1,2
3802008,1,1
3802017,1,1
3802214,1,3
3802287,1,1
3802300,1,0
3802312,1,2
3802561,1,0
3802631,1,1
3802721,1,0
3802851,1,2
3802906,1,4
3802964,1,1
3803008,1,0
3803098,1,2
3803105,1,1
3803142,1,2
3803266,1,0
3803312,1,1
3803359,1,1
3803393,1,0
3803430,1,3
3803451,1,1
3803481,1,2
3803486,1,2
3803490,1,2
3803495,1,1
3803599,1,1
3803654,1,1
3803711,1,2
3803713,2,3
3803825,1,2
3803901,1,1
3803932,3,25
3803936,6,30
3803937,4,11
3803938,1,10
3804172,1,1
3804186,1,0
3804478,2,0
3804519,1,2
3804520,1,2
3804525,1,2
3804562,1,1
3804611,1,2
3804620,1,1
3804720,1,1
3804728,1,1
3804883,1,1
3805072,1,1
3805098,1,1
3805101,1,0
3805232,1,2
3805233,1,1
3805270,1,1
3805301,1,1
3805346,1,1
3805431,1,1
3805612,1,2
3909122,1,1
3984113,2,8
3985644,1,1
3986089,1,0
3995690,1,3
4366451,1,0
4366462,1,0
4366502,1,0
4366555,1,2
4366558,1,0
4366605,1,4
4366610,1,0
4366833,1,1
4366904,1,1
4366936,1,3
4367015,1,1
4367028,2,4
4367094,1,1
4367147,1,1
4367266,1,1
4367292,1,1
4367378,1,1
4367405,1,2
4367466,1,1
4367468,1,2
4367683,1,1
4367716,2,0
4367767,1,3
4367792,1,3
4368103,1,3
4368111,1,1
4368155,1,1
4368241,1,2
4368656,1,1
4368724,1,0
4368790,1,1
4368854,1,0
4369036,1,1
4369038,1,1
4369047,1,2
4369072,1,3
4369147,1,3
4369261,1,1
4369408,1,0
4369479,1,1
4369503,1,1
4369561,1,1
4369609,1,1
4369670,1,1
4369677,1,1
4369776,1,0
4369905,1,1
4370104,1,1
4370298,1,0
4370314,1,1
4370333,1,0
4370423,1,0
4370484,1,1
4370631,1,4
4370920,1,1
4370935,1,1
4371023,1,3
4371221,2,0
4371244,1,1
4371277,1,0
4371287,1,1
4371313,1,1
4371334,1,1
4371478,1,2
4371488,1,3
4371494,1,1
4371515,1,2
4371561,1,2
4371562,1,0
4371580,1,1
4371645,1,4
4371790,1,0
4371890,1,2
4372062,1,2
4372140,1,2
4372179,1,0
4372188,1,0
4372263,1,2
4372391,1,1
4372396,1,5
4372408,1,0
4372618,1,1
4372709,1,2
4372752,2,0
4372939,1,1
4372961,1,1
4372977,1,1
4372979,1,0
4373272,1,1
4373395,1,1
4373456,1,1
4373600,1,2
4373604,1,3
4373627,1,0
4373668,1,3
4373710,1,1
4373718,1,1
4373788,1,1
4373794,1,3
4373853,1,1
4374024,1,0
4374128,1,0
4374129,1,1
4374247,1,4
4374339,1,1
4374478,1,4
4374503,3,0
4374643,1,0
4374661,1,1
4374672,1,0
4374701,1,2
4374859,1,2
4374937,1,0
4375038,1,2
4375197,1,2
4375250,1,2
4375263,1,1
4375402,1,2
4375456,1,1
4375536,1,3
4375597,1,1
4375662,1,2
4375697,1,1
4375794,1,2
4375833,1,1
4375853,1,0
4375875,1,1
4375982,1,1
4376112,1,2
4376220,1,3
4376224,1,1
4376231,1,1
4376285,1,1
4376289,1,1
4376290,1,1
4376311,1,0
4376327,1,1
4376340,1,0
4376352,1,4
4376412,1,4
4376516,1,3
4376553,1,1
4376682,1,1
4376694,1,3
4376865,1,2
4376921,1,1
4377152,1,1
4377345,1,1
4377350,1,1
4377426,1,1
4377574,1,1
4377730,1,1
4378125,1,2
4378244,1,0
4378277,1,2
4378307,1,2
4378349,1,1
4378489,1,1
4378523,1,1
4378556,1,3
4378773,1,2
4378777,1,2
4378847,1,1
4378859,1,0
4378970,1,3
4379176,1,1
4379192,1,1
4379213,1,0
4379222,1,3
4379230,1,1
4379335,1,1
4379412,1,1
4379473,1,1
4379478,1,1
4379486,1,2
4379548,1,1
4379620,1,1
4379630,1,5
4379737,1,2
4379773,1,2
4379791,1,1
4379809,1,1
4379838,1,0
4379921,2,2
4379949,1,1
4380122,1,3
4380223,1,0
4380277,1,1
4380283,1,1
4380285,1,2
4380307,1,1
4380312,1,2
4380323,1,2
4380341,1,2
4380448,1,1
4380468,1,1
4380766,2,0
4380776,1,1
4380814,1,1
4380910,1,0
4380952,1,2
4380978,1,1
4380994,1,2
4381113,1,1
4381205,1,1
4381322,1,2
4381324,1,2
4381435,1,2
4381445,1,2
4381453,1,3
4381475,1,2
4381476,1,0
4381477,1,0
4381765,1,1
4381834,1,2
4381947,1,1
4382061,1,1
4382066,1,1
4382137,1,3
4382195,1,1
4382405,1,0
4382434,1,1
4382753,1,0
4383064,1,2
4383082,1,3
4383574,1,1
4383603,1,1
4383627,1,1
4383730,1,1
4383813,1,3
4383858,1,1
4383904,1,1
4383939,1,1
4384017,1,0
4384040,1,0
4384062,1,0
4384074,1,1
4384079,1,1
4384099,1,0
4384105,1,0
4384110,1,1
4384309,2,1
4384433,1,1
4384475,1,1
4384542,1,3
4384627,1,1
4384648,1,1
4384722,1,0
4384737,1,2
4384759,1,1
4384763,2,0
4384765,1,2
4385286,1,2
4385293,1,2
4385295,1,2
4385309,1,0
4385321,1,1
4385446,1,0
4385457,1,2
4385629,1,1
4385686,1,1
4385692,2,2
4385796,1,0
4385835,1,1
4385881,1,1
4386002,1,1
4386069,1,1
4386097,1,2
4386155,1,1
4386211,1,1
4386267,1,0
4386276,1,2
4386705,1,1
4386860,1,3
4386956,1,1
4387070,1,2
4387126,1,2
4387177,1,1
4387321,1,3
4387401,1,3
4387454,1,2
4387456,1,1
4387540,1,1
4387680,1,1
4387707,1,0
4387710,1,1
4387906,1,2
4387920,1,1
4387949,1,1
4388007,1,2
4388116,1,2
4388195,1,1
4388260,1,1
4388332,1,1
4388373,1,1
4388469,2,1
4388679,1,1
4388734,1,1
4388886,1,1
4388901,1,4
4389143,1,2
4389177,1,1
4389189,1,1
4389261,1,3
4389275,1,1
4389286,1,0
4389323,1,2
4389386,1,3
4389431,1,2
4389452,1,1
4389551,1,2
4389601,1,1
4389655,1,0
4389744,1,1
4389859,1,0
4389944,6,38
4390012,1,1
4390225,1,0
4390238,1,2
4390262,1,1
4390320,1,2
4390323,1,2
4390354,1,1
4390608,1,4
4390629,1,1
4390677,1,4
4390815,1,1
4390961,1,2
4390991,1,1
4391200,1,0
4391374,1,1
4391503,1,1
4391946,1,1
4391981,1,2
4392042,1,1
4392117,1,0
4392162,1,0
4392308,1,0
4392481,1,0
4392542,1,1
4392556,1,2
4392638,1,1
4392731,1,0
4392760,1,1
4393486,1,1
4393655,1,3
4393748,1,0
4393828,1,1
4393988,1,1
4394088,1,1
4394189,1,0
4394240,1,1
4394306,1,2
4394369,1,0
4394451,1,1
4394597,1,1
4394699,1,2
4394722,1,1
4394803,1,3
4394844,1,1
4394900,1,3
4395183,1,1
4395241,1,1
4395359,1,1
4395455,1,1
4395475,1,0
4395497,1,1
4395598,1,1
4395720,1,1
4395732,1,1
4395751,1,3
4395764,1,0
4395778,1,1
4395789,1,3
4395814,1,1
4395862,1,1
4396000,1,2
4396050,1,1
4396512,1,1
4396535,1,2
4396536,1,1
4396551,1,1
4396666,1,2
4396731,1,1
4396747,1,2
4396783,1,1
4396803,1,2
4396804,1,1
4397147,2,0
4397172,1,3
4397259,1,1
4397264,1,1
4397405,1,1
4397464,1,0
4397551,1,1
4397730,2,2
4397732,1,2
4397739,1,2
4397800,1,1
4397806,1,0
4398000,1,0
4398005,1,0
4398058,1,1
4398078,1,2
4398122,1,2
4398303,1,2
4398339,1,1
4398349,1,0
4398527,1,1
4398544,1,0
4398558,1,2
4398593,1,1
4398697,2,3
4398727,1,3
4398747,1,2
4398890,1,4
4398901,1,1
4398906,1,1
4398944,1,3
4398962,1,3
4399175,1,2
4399217,1,2
4399351,1,0
4399376,1,1
4399402,1,0
4399495,1,2
4399676,1,0
4399723,1,1
4399788,1,1
4399789,1,2
4399914,1,1
4399941,1,0
4399960,1,1
4400041,1,2
4400071,1,1
4400082,1,2
4400237,1,1
4400246,1,2
4400290,1,0
4400331,1,1
4400372,1,2
4400380,1,1
4400420,1,2
4400528,1,1
4400588,1,1
4400647,1,0
4400840,1,2
4400911,1,1
4400915,1,1
4400985,1,2
4401012,1,4
4401158,1,1
4401189,1,2
4401555,1,3
4401652,1,1
4401661,1,1
4401761,1,2
4401778,1,1
4401817,1,2
4401964,1,1
4402024,1,4
4402051,1,1
4402138,1,2
4402209,1,1
4402220,1,2
4402272,1,1
4402276,1,1
4402283,1,1
4402319,1,1
4402363,1,1
4402367,1,0
4402371,2,1
4402445,1,2
4402471,1,2
4402566,1,3
4402620,1,1
4402625,1,3
4402712,1,3
4402754,1,3
4402775,1,1
4402829,1,2
4402845,1,1
4402862,1,0
4402904,1,3
4403257,1,2
4403260,2,2
4403350,1,1
4403435,1,1
4403548,1,0
4403561,1,0
4403717,1,1
4403821,1,2
4403827,1,0
4404102,1,1
4404117,1,2
4404201,1,2
4404350,2,0
4404353,1,0
4404364,1,1
4404426,1,1
4404454,1,1
4404488,1,2
4404524,1,2
4404658,1,1
4404774,1,1
4404886,1,3
4404943,1,1
4405007,1,0
4405154,1,1
4405158,1,2
4405216,1,1
4405257,1,1
4405283,1,4
4405310,1,1
4405547,1,1
4405637,1,1
4405946,1,1
4406178,1,2
4406306,1,0
4406370,1,1
4406414,1,2
4406495,1,1
4406512,1,2
4406557,1,1
4406590,1,1
4406767,1,1
4407115,1,1
4407119,1,1
4407153,1,1
4407196,1,2
4407285,1,1
4407371,1,2
4407380,1,1
4407439,1,1
4407465,1,2
4407472,1,2
4407480,1,3
4407740,1,3
4407784,1,1
4407973,1,1
4408094,2,1
4408314,1,1
4408416,1,1
4408420,1,1
4408424,1,0
4408426,1,1
4408495,1,0
4408697,1,2
4408735,1,3
4408832,1,0
4408841,1,2
4408907,1,0
4408932,1,0
4409008,1,2
4409073,1,1
4409179,1,0
4409182,1,1
4409186,1,1
4409219,1,2
4409226,1,1
4409236,1,3
4409240,1,3
4409323,1,1
4409343,1,1
4409633,1,1
4409795,1,2
4409882,1,0
4409978,1,2
4410189,1,3
4410363,1,1
4410412,1,1
4410426,1,1
4410427,1,1
4410483,1,2
4410507,1,1
4410539,1,2
4410641,1,1
4410681,1,3
4410755,1,4
4410873,1,1
4411080,1,1
4411082,1,0
4411165,1,1
4411201,1,1
4411288,1,2
4411367,1,0
4411458,1,0
4411485,1,4
4411490,1,2
4411505,1,2
4411507,1,0
4411580,1,0
4411720,1,1
4411751,1,1
4411863,1,6
4411875,1,1
4411880,1,2
4411968,1,1
4412093,1,0
4412101,1,1
4412128,1,0
4412175,1,2
4412277,1,2
4412300,1,1
4412459,1,1
4412502,1,2
4412528,1,2
4412598,1,1
4412627,1,1
4412664,1,1
4412738,1,0
4413039,1,1
4413046,2,5
4413105,1,4
4413196,1,1
4413262,1,1
4413410,1,2
4413433,1,1
4413503,1,1
4413800,1,0
4413891,1,0
4413947,1,1
4414372,1,1
4414419,1,0
4414485,1,3
4414524,1,0
4414610,1,1
4414626,1,0
4414646,1,0
4414705,1,0
4414709,1,1
4414712,1,0
4414755,1,2
4414769,1,0
4414933,1,1
4414971,1,0
4414989,1,2
4415024,1,0
4415035,1,1
4415178,1,1
4415243,1,0
4415282,1,1
4415371,1,1
4415378,1,3
4415515,1,0
4415583,1,2
4415741,1,0
4415792,2,0
4415819,1,1
4415919,1,4
4415973,1,3
4416000,1,2
4416148,1,1
4416170,1,2
4416209,1,2
4416295,1,0
4416308,3,0
4416314,1,1
4416390,1,1
4416478,1,2
4416521,1,2
4416557,2,1
4416682,1,0
4416846,1,1
4416878,1,0
4417005,1,1
4417072,1,0
4417349,1,1
4417458,1,1
4417522,1,1
4417580,1,0
4417608,1,1
4417784,1,2
4417922,1,2
4418061,1,1
4418120,1,2
4418155,2,1
4418236,1,1
4418302,1,1
4418663,1,3
4418666,1,3
4418761,1,1
4418764,1,2
4418765,1,1
4418814,1,1
4418837,1,2
4418863,1,1
4418930,1,1
4419033,2,0
4419067,1,2
4419068,1,1
4419080,1,1
4419099,1,1
4419124,1,1
4419146,1,3
4419164,1,1
4419250,1,1
4419324,1,0
4419393,1,1
4419444,2,0
4419446,1,3
4419542,1,1
4419626,1,1
4419630,1,3
4419727,1,1
4419856,1,2
4419889,2,2
4419906,1,3
4420008,1,3
4420059,1,2
4420072,1,1
4420198,1,0
4420274,1,1
4420291,1,1
4420304,1,1
4420317,1,5
4420381,1,3
4420433,1,1
4420483,1,1
4420569,1,1
4420582,1,1
4420591,1,1
4420635,3,0
4420666,1,1
4420679,1,1
4420680,1,3
4420715,1,2
4420717,1,3
4420738,1,2
4420743,2,3
4420776,2,1
4420844,1,2
4420885,1,1
4420892,1,1
4421177,1,1
4421223,1,0
4421325,1,1
4421335,1,1
4421348,1,0
4421420,1,0
4421469,2,0
4421470,3,0
4421474,1,0
4421514,1,1
4421530,1,2
4421578,1,1
4421601,1,2
4421620,1,2
4421655,1,2
4421945,1,1
4422011,1,1
4422067,1,1
4422143,1,0
4422174,1,0
4422370,1,3
4422400,1,1
4422463,1,2
4422471,1,1
4422585,1,2
4422774,1,2
4422820,1,2
4422972,1,0
4423005,1,0
4423015,2,0
4423052,1,2
4423056,1,1
4423098,1,1
4423253,1,1
4423298,1,1
4423303,1,1
4423319,1,1
4423339,1,3
4423411,1,2
4423428,1,1
4423513,1,1
4423517,1,0
4423521,1,3
4423563,1,0
4423791,1,1
4423919,1,2
4424002,1,0
4424076,1,1
4424229,1,2
4424242,1,1
4424277,1,1
4424455,1,1
4424530,1,1
4424534,1,0
4424637,1,0
4424704,1,2
4424758,3,0
4424762,1,0
4424764,1,0
4424774,1,3
4424827,1,1
4424973,1,1
4425058,1,2
4425355,1,1
4425526,1,3
4425564,1,1
4425672,1,0
4425723,1,1
4425730,1,2
4426111,1,1
4426135,1,0
4426155,1,0
4426229,1,3
4426541,1,1
4426865,1,3
4426888,1,3
4426930,2,0
4426963,1,1
4427021,1,1
4427340,1,2
4427379,1,0
4427405,1,2
4427418,1,2
4427422,1,2
4427440,1,3
4427475,1,1
4427815,1,0
4427857,1,1
4427861,1,1
4427890,1,1
4427932,2,0
4427957,1,2
4428007,1,1
4428210,1,2
4428287,1,0
4428319,1,2
4428335,1,1
4428347,1,0
4428553,1,1
4428562,1,3
4428871,1,0
4428887,1,1
4428888,1,1
4428900,1,2
4428954,1,0
4428972,1,2
4429268,1,3
4429306,1,1
4429349,2,0
4429351,1,1
4429591,1,1
4429673,1,1
4429834,1,0
4429842,1,2
4429998,1,2
4430065,1,1
4430192,1,1
4430256,1,0
4430273,1,0
4430338,1,1
4430350,1,1
4430478,1,2
4430620,1,2
4430638,1,1
4430733,1,1
4431061,1,2
4431145,1,1
4431155,1,0
4431201,1,1
4431360,1,2
4431409,1,2
4431417,1,1
4431466,1,3
4431489,1,1
4431611,1,2
4431708,1,1
4431785,1,1
4431795,1,5
4431884,1,1
4431967,1,0
4431973,1,1
4432096,1,3
4432199,1,3
4432240,1,2
4432267,1,1
4432268,1,2
4432329,2,0
4432348,1,1
4432410,1,3
4432588,1,2
4432603,1,1
4432848,1,1
4432936,1,2
4432974,1,1
4433018,1,0
4433023,1,1
4433080,1,1
4433081,1,1
4433118,1,2
4433207,1,1
4433256,1,2
4433360,1,1
4433366,1,0
4433447,1,1
4433578,1,1
4433622,1,1
4433651,1,0
4433757,1,1
4433849,1,4
4433887,1,1
4433888,1,3
4434025,1,2
4434045,1,1
4434196,1,2
4434274,1,1
4434292,1,1
4434472,3,2
4434487,1,1
4434760,1,1
4434769,1,0
4434783,1,0
4434799,1,1
4434817,1,0
4434930,1,1
4435058,1,1
4435198,1,1
4435230,1,1
4435237,1,1
4435240,1,2
4435261,1,2
4435276,1,1
4435371,1,2
4435399,1,1
4435485,1,1
4435516,1,2
4435677,1,0
4435723,1,1
4435765,1,0
4435908,1,0
4435986,1,1
4436029,1,2
4436107,1,0
4436145,1,2
4436177,1,1
4436273,1,2
4436360,1,2
4436516,1,1
4436655,1,2
4436663,1,1
4436817,1,1
4436935,1,2
4436959,1,1
4436968,1,2
4436992,1,2
4437002,1,3
4437045,1,1
4437255,1,1
4437264,1,1
4437341,1,0
4437356,1,0
4437415,1,3
4437503,1,1
4437720,1,2
4437810,1,1
4437911,1,1
4437970,1,0
4438040,1,3
4438068,1,3
4438135,1,1
4438555,1,1
4438571,1,0
4438767,1,2
4439062,1,0
4439066,1,2
4439076,1,1
4439096,1,0
4439133,1,0
4439161,1,1
4439224,2,2
4439403,1,1
4439512,1,1
4439519,1,1
4439651,1,1
4439694,1,2
4439801,1,2
4440025,1,1
4440053,1,0
4440068,1,0
4440460,1,2
4440473,1,0
4440511,1,2
4440627,1,1
4440635,1,2
4440887,1,0
4440985,2,2
4441125,1,1
4441259,1,0
4441270,1,2
4441344,1,1
4441362,1,3
4441427,1,1
4441447,1,2
4441467,1,2
4441479,1,1
4441501,1,0
4441520,1,1
4441721,2,5
4441722,3,8
4441758,1,1
4441767,1,1
4441813,1,1
4441863,1,1
4441959,2,3
4442090,1,1
4442402,1,1
4442453,1,1
4442524,1,0
4442537,1,0
4442586,1,3
4442621,1,2
4442727,1,1
4442741,1,0
4442757,1,0
4442790,1,1
4442876,1,1
4442976,1,1
4443004,1,2
4443017,3,0
4443053,2,0
4443288,1,2
4443318,1,0
4443370,2,2
4443447,1,2
4443523,1,2
4443621,1,0
4443709,1,2
4443729,1,2
4443748,1,2
4443775,1,1
4444131,1,4
4444333,1,1
4444359,1,2
4444415,1,2
4444625,2,1
4444641,1,1
4444677,1,1
4444777,1,1
4444827,1,2
4444995,1,3
4445042,1,1
4445181,2,0
4445257,1,1
4445310,1,1
4445395,1,1
4445439,1,1
4445555,1,0
4445562,1,0
4445563,1,0
4445576,1,0
4445579,1,2
4445584,1,1
4445798,1,1
4445826,1,5
4446029,1,1
4446106,1,1
4446279,1,1
4446291,1,1
4446458,1,2
4446598,1,1
4446670,1,2
4446829,1,1
4446998,1,2
4447025,1,2
4447116,1,2
4447221,1,3
4447386,1,0
4447474,1,2
4447664,2,2
4447765,1,2
4447858,1,1
4447903,1,0
4447968,1,1
4448197,1,1
4448267,1,1
4448308,1,1
4448328,1,0
4448368,1,5
4448387,1,2
4448602,1,3
4448681,1,1
4448793,1,3
4449015,1,1
4449129,1,2
4449156,3,1
4449157,1,0
4449185,1,0
4449324,1,3
4449327,1,3
4449337,1,2
4449411,2,2
4449460,1,3
4449498,1,0
4449679,1,2
4449741,1,1
4449770,1,2
4449840,1,1
4449843,1,2
4449964,1,3
4450006,1,1
4450023,1,1
4450071,1,1
4450090,1,4
4450218,1,1
4450248,1,0
4450398,1,1
4450492,1,0
4450543,1,3
4450647,1,0
4450723,1,3
4450753,1,3
4450872,1,1
4450882,1,1
4450951,1,2
4450955,1,1
4450966,1,1
4451069,1,1
4451073,1,1
4451075,1,1
4451085,1,2
4451118,1,2
4451120,1,2
4451130,1,1
4451140,1,2
4451212,1,3
4451270,1,2
4451284,1,3
4451322,1,1
4451361,1,1
4451640,1,1
4451676,1,2
4451732,1,1
4451794,1,1
4451969,1,3
4452042,1,1
4452134,1,0
4452193,1,2
4452214,1,2
4452216,1,1
4452297,1,1
4452309,1,0
4452513,1,3
4452635,1,1
4452649,1,1
4452688,1,2
4452848,1,4
4452873,1,2
4452915,1,3
4452961,1,1
4452967,1,3
4452970,1,1
4452995,1,1
4453281,1,1
4453333,1,2
4453407,1,0
4453410,1,0
4453475,1,1
4453676,1,1
4453854,1,1
4453991,1,1
4454074,1,3
4454091,1,2
4454357,1,0
4454514,1,2
4454621,1,1
4454635,1,1
4454663,1,0
4454678,1,2
4454827,1,1
4455053,1,2
4455069,1,0
4455117,1,2
4455134,1,2
4455153,1,1
4455478,1,1
4455565,1,2
4455653,1,1
4455752,1,3
4455885,1,1
4455991,1,1
4456198,1,1
4456475,1,0
4456792,1,2
4456867,1,1
4456871,1,1
4456933,1,1
4457269,1,1
4457279,1,2
4457379,2,4
4457449,1,1
4457458,1,1
4457464,1,4
4457509,1,1
4457573,1,3
4457637,1,1
4457683,1,0
4457818,1,2
4457917,1,1
4457980,1,2
4458007,1,1
4458011,1,2
4458021,1,1
4458042,1,1
4458111,1,0
4458156,1,3
4458203,1,2
4458219,1,0
4458297,1,1
4458649,1,1
4458877,1,2
4459137,1,0
4459143,1,0
4459458,1,1
4459484,1,1
4459574,1,0
4459637,1,1
4459692,1,1
4459721,1,2
4459880,1,2
4459892,1,0
4460024,1,5
4460038,1,0
4460040,1,1
4460083,1,0
4460287,1,0
4460341,1,1
4460427,1,2
4460444,1,1
4460561,1,0
4460589,1,1
4460671,1,1
4460765,1,2
4460801,1,1
4460969,1,2
4461358,1,1
4461442,1,2
4461500,1,0
4461597,1,2
4461621,1,2
4461627,1,1
4461831,1,2
4461925,1,1
4461933,1,3
4462004,2,0
4462023,1,2
4462072,1,2
4462089,1,1
4462098,1,0
4462200,1,1
4462223,1,1
4462278,1,3
4462662,1,1
4462711,1,1
4462756,1,1
4462762,1,1
4462792,1,2
4462848,1,1
4462859,1,0
4462867,1,0
4462957,1,3
4463058,1,1
4463111,1,1
4463181,1,2
4463252,1,0
4463279,1,1
4463281,1,1
4463335,1,0
4463340,1,4
4463361,1,0
4463420,1,1
4463553,2,4
4463556,1,1
4463722,1,3
4463738,1,1
4463870,1,1
4463941,1,1
4463948,1,3
4463953,1,1
4464065,1,0
4464131,1,2
4464163,2,0
4464166,2,0
4464290,1,1
4464481,1,1
4464483,1,1
4464528,1,0
4464708,1,0
4464765,1,1
4464767,1,1
4464874,1,1
4465014,1,0
4465016,2,4
4465143,1,1
4465163,1,0
4465169,1,3
4465414,1,1
4465507,1,1
4465551,1,1
4465615,1,2
4465681,1,2
4465683,1,2
4465714,1,1
4465718,1,1
4465969,1,0
4466498,1,3
4466517,1,2
4466593,1,1
4466598,1,1
4466629,1,3
4466706,1,2
4466755,1,0
4466846,1,0
4466860,1,1
4467166,2,3
4467215,1,1
4467225,1,1
4467274,1,1
4467279,1,2
4467282,1,1
4467447,1,1
4467487,1,1
4467701,1,0
4467840,1,0
4468085,1,0
4468088,1,1
4468125,1,0
4468233,1,0
4468514,1,2
4468613,1,1
4468629,1,2
4468655,1,1
4468723,1,0
4468805,1,1
4468902,1,1
4468992,1,1
4469069,1,1
4469218,1,1
4469240,1,1
4469255,1,2
4469303,1,2
4469487,1,1
4469513,2,2
4469575,1,2
4469666,1,1
4469675,1,1
4469702,1,2
4469777,1,4
4469863,1,2
4469873,1,1
4469930,1,0
